crime_id,from_date,description,zip_code,charge_id,dvflag,firearm_used_flag,arr,male_arr,female_arr,black_race_flag,nan_race_flag,unknown_race_flag,white_race_flag,asian_race_flag,indian_race_flag,pacific_race_flag,age_minor,age_18_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_plus,total_vic,male_vic,female_vic
170084642_637,09/29/2017,Non Aggravated Assault - Domestic,64126,637,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170084642_647,09/29/2017,Family Offense,64126,647,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170084675_388,09/29/2017,Trespassing,64133,388,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170084675_603,09/29/2017,Stealing Shoplifting,64133,603,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170084679_89,09/29/2017,Liquor Law Violaton,64111,89,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
170084687_647,09/29/2017,Family Offense,64129,647,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
170084692_392,09/29/2017,Non Aggravated Assault,64158,392,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1.0
170084695_315,09/29/2017,DUI,64123,315,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
170084717_315,09/30/2017,DUI,64153,315,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
170084720_315,09/30/2017,DUI,64123,315,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
170084724_887,09/30/2017,Aggravated Assault - Domestic,64109,887,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0
170084725_315,09/30/2017,DUI,64111,315,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
170084730_388,09/30/2017,Trespassing,64106,388,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
170084733_637,09/30/2017,Non Aggravated Assault - Domestic,64112,637,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,0.0
170084736_637,09/30/2017,Non Aggravated Assault - Domestic,64114,637,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0
170084741_637,09/30/2017,Non Aggravated Assault - Domestic,64153,637,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0
170084746_509,09/30/2017,Possession/Sale/Dist,64110,509,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
170084750_693,09/30/2017,Disorderly Conduct,64111,693,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170084760_312,09/30/2017,Violation Ex Parte Order,64132,312,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1.0
170084760_392,09/30/2017,Non Aggravated Assault,64132,392,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1.0
170084762_392,09/30/2017,Non Aggravated Assault,64106,392,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,2.0,0.0
170084840_603,09/30/2017,Stealing Shoplifting,64154,603,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
170084871_637,09/30/2017,Non Aggravated Assault - Domestic,64116,637,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,1.0
170084874_392,09/30/2017,Non Aggravated Assault,64132,392,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0,2.0
170084879_693,09/30/2017,Disorderly Conduct,64105,693,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.0,1.0,2.0
170084883_693,09/30/2017,Disorderly Conduct,64109,693,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
170084885_1,09/30/2017,Property Damage,64129,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0
170084885_119,09/30/2017,Misc Violation,64129,119,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0
170084885_907,09/30/2017,Resisting an Officer,64129,907,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0
170084892_388,09/30/2017,Trespassing,64111,388,0,0,3,2,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1.0,1.0,0.0
170084892_89,09/30/2017,Liquor Law Violaton,64111,89,0,0,3,2,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1.0,1.0,0.0
170084902_388,09/30/2017,Trespassing,64130,388,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
170084905_388,09/30/2017,Trespassing,64111,388,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170084905_609,09/30/2017,Possession of Drug E,64111,609,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170084905_693,09/30/2017,Disorderly Conduct,64111,693,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170084905_907,09/30/2017,Resisting an Officer,64111,907,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170084917_907,09/30/2017,Resisting an Officer,64137,907,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
170084921_509,09/30/2017,Possession/Sale/Dist,64132,509,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170084923_315,09/30/2017,DUI,64123,315,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
170084927_854,09/30/2017,Weapons Law Violatio,64136,854,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170084937_637,09/30/2017,Non Aggravated Assault - Domestic,64131,637,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0
170084942_509,09/30/2017,Possession/Sale/Dist,64111,509,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170084944_1,09/30/2017,Property Damage,64108,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0
170084944_509,09/30/2017,Possession/Sale/Dist,64108,509,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0
170084944_907,09/30/2017,Resisting an Officer,64108,907,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0
170084951_1,09/30/2017,Property Damage,64111,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,1.0
170084957_388,09/30/2017,Trespassing,64109,388,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
170084957_693,09/30/2017,Disorderly Conduct,64109,693,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
170084959_392,10/01/2017,Non Aggravated Assault,64105,392,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1.0,1.0,0.0
170084969_315,10/01/2017,DUI,64138,315,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
170084974_1,10/01/2017,Property Damage,64126,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,2.0,0.0
170084974_388,10/01/2017,Trespassing,64126,388,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,2.0,0.0
170084977_854,10/01/2017,Weapons Law Violatio,64107,854,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170084978_119,10/01/2017,Misc Violation,64114,119,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170084982_637,10/01/2017,Non Aggravated Assault - Domestic,64124,637,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
170084983_512,10/01/2017,Stealing From Auto,64119,512,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0,2.0,1.0
170084983_782,10/01/2017,Aggravated Assault,64119,782,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0,2.0,1.0
170084989_693,10/01/2017,Disorderly Conduct,64111,693,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170084990_388,10/01/2017,Trespassing,64106,388,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
170085039_724,10/01/2017,Loitering,64108,724,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
170085039_907,10/01/2017,Resisting an Officer,64108,907,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
170085049_1,10/01/2017,Property Damage,64126,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
170085049_782,10/01/2017,Aggravated Assault,64126,782,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
170085052_782,10/01/2017,Aggravated Assault,64108,782,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,1.0
170085082_392,10/01/2017,Non Aggravated Assault,64114,392,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0,0.0
170085082_603,10/01/2017,Stealing Shoplifting,64114,603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0,0.0
170085107_782,10/01/2017,Aggravated Assault,64109,782,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,1.0
170085120_315,10/01/2017,DUI,64127,315,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
170085121_509,10/01/2017,Possession/Sale/Dist,64152,509,0,0,2,1,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0
170085129_146,10/01/2017,False Information,64133,146,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
170085129_907,10/01/2017,Resisting an Officer,64133,907,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
170085133_637,10/01/2017,Non Aggravated Assault - Domestic,64125,637,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1.0
170085155_388,10/01/2017,Trespassing,64128,388,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
170085157_146,10/01/2017,False Information,64114,146,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
170085179_388,10/01/2017,Trespassing,64130,388,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170085184_637,10/02/2017,Non Aggravated Assault - Domestic,64123,637,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,1.0
170085186_315,10/02/2017,DUI,99999,315,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170085188_388,10/02/2017,Trespassing,64106,388,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,1.0
170085192_315,10/02/2017,DUI,64105,315,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170085194_609,10/02/2017,Possession of Drug E,64108,609,0,0,2,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0
170085194_907,10/02/2017,Resisting an Officer,64108,907,0,0,2,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0
170085199_637,10/02/2017,Non Aggravated Assault - Domestic,64134,637,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0
170085221_693,10/02/2017,Disorderly Conduct,64106,693,0,0,2,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0
170085291_955,10/01/2017,Violation Full Order,64154,955,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1.0
170085347_119,10/02/2017,Misc Violation,64131,119,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0
170085347_854,10/02/2017,Weapons Law Violatio,64131,854,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0
170085377_388,10/01/2017,Trespassing,64111,388,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
170085396_603,10/02/2017,Stealing Shoplifting,64124,603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170085407_637,10/02/2017,Non Aggravated Assault - Domestic,64133,637,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0
170085411_603,10/02/2017,Stealing Shoplifting,64145,603,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
170085412_529,10/02/2017,Sexual Offense,64131,529,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1.0
170085413_907,10/02/2017,Resisting an Officer,64151,907,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
170085422_693,10/02/2017,Disorderly Conduct,64129,693,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
170085422_907,10/02/2017,Resisting an Officer,64129,907,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
170085436_392,10/02/2017,Non Aggravated Assault,64133,392,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0
170085439_388,10/02/2017,Trespassing,64124,388,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170085444_907,10/02/2017,Resisting an Officer,64130,907,0,0,2,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
170085451_1,10/02/2017,Property Damage,64126,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
170085467_1,10/02/2017,Property Damage,64112,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.0,1.0,1.0
170085467_637,10/02/2017,Non Aggravated Assault - Domestic,64112,637,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.0,1.0,1.0
170085478_38,10/03/2017,Burglary - Residence,64130,38,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0
170085478_693,10/03/2017,Disorderly Conduct,64130,693,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0
170085481_609,10/03/2017,Possession of Drug E,64130,609,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
170085483_603,10/03/2017,Stealing Shoplifting,64124,603,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170085483_907,10/03/2017,Resisting an Officer,64124,907,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170085490_609,10/03/2017,Possession of Drug E,64111,609,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
170085520_509,10/03/2017,Possession/Sale/Dist,64110,509,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
170085565_392,10/03/2017,Non Aggravated Assault,64157,392,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,0.0
170085572_392,10/03/2017,Non Aggravated Assault,64106,392,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
170085589_887,10/03/2017,Aggravated Assault - Domestic,64127,887,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1.0
170085604_782,10/03/2017,Aggravated Assault,64138,782,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0
170085607_119,10/03/2017,Misc Violation,64108,119,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
170085635_388,10/03/2017,Trespassing,64133,388,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170085635_509,10/03/2017,Possession/Sale/Dist,64133,509,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170085635_603,10/03/2017,Stealing Shoplifting,64133,603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170085643_955,10/03/2017,Violation Full Order,64119,955,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0
170085658_388,10/03/2017,Trespassing,64106,388,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0
170085658_907,10/03/2017,Resisting an Officer,64106,907,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0
170085673_509,10/03/2017,Possession/Sale/Dist,64108,509,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
170085692_388,10/03/2017,Trespassing,64128,388,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,1.0
170085692_509,10/03/2017,Possession/Sale/Dist,64128,509,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,1.0
170085713_388,10/03/2017,Trespassing,64127,388,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170085713_907,10/03/2017,Resisting an Officer,64127,907,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170085715_782,10/01/2017,Aggravated Assault,64118,782,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
170085722_782,10/03/2017,Aggravated Assault,64134,782,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,1.0
170085728_907,10/03/2017,Resisting an Officer,64130,907,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
170085751_392,10/03/2017,Non Aggravated Assault,64118,392,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0
170085754_315,10/03/2017,DUI,64106,315,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
170085757_651,10/03/2017,Bomb Threat,64106,651,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
170085777_1,10/03/2017,Property Damage,64127,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0
170085795_388,10/04/2017,Trespassing,64111,388,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0
170085807_509,10/04/2017,Possession/Sale/Dist,64106,509,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
170085831_509,10/04/2017,Possession/Sale/Dist,64106,509,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170085908_603,10/04/2017,Stealing Shoplifting,64154,603,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
170085915_392,10/04/2017,Non Aggravated Assault,64145,392,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0
170085923_647,10/04/2017,Family Offense,64133,647,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170085970_693,10/04/2017,Disorderly Conduct,64108,693,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0
170086045_887,10/04/2017,Aggravated Assault - Domestic,64118,887,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1.0
170086070_603,10/04/2017,Stealing Shoplifting,64130,603,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
170086073_388,10/04/2017,Trespassing,64111,388,0,0,3,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0
170086121_315,10/05/2017,DUI,64110,315,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
170086129_388,10/05/2017,Trespassing,64106,388,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
170086152_388,10/05/2017,Trespassing,64119,388,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
170086154_315,10/05/2017,DUI,64110,315,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
170086190_388,10/05/2017,Trespassing,64124,388,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
170086191_509,10/05/2017,Possession/Sale/Dist,64106,509,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
170086191_609,10/05/2017,Possession of Drug E,64106,609,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
170086212_119,10/05/2017,Misc Violation,64131,119,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
170086264_509,10/05/2017,Possession/Sale/Dist,64127,509,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
170086264_609,10/05/2017,Possession of Drug E,64127,609,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
170086264_907,10/05/2017,Resisting an Officer,64127,907,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
170086279_388,10/05/2017,Trespassing,64111,388,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170086279_603,10/05/2017,Stealing Shoplifting,64111,603,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170086290_603,10/05/2017,Stealing Shoplifting,64118,603,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
170086302_509,10/05/2017,Possession/Sale/Dist,99999,509,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170086321_509,10/05/2017,Possession/Sale/Dist,64110,509,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
170086322_603,10/05/2017,Stealing Shoplifting,64114,603,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170086326_509,10/05/2017,Possession/Sale/Dist,64132,509,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
170086328_388,10/05/2017,Trespassing,64127,388,0,0,3,2,1,0,0,0,3,0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.0
170086353_907,10/05/2017,Resisting an Officer,64130,907,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
170086358_907,10/05/2017,Resisting an Officer,64106,907,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
170086369_315,10/05/2017,DUI,64134,315,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
170086381_509,10/05/2017,Possession/Sale/Dist,64128,509,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
170086381_647,10/05/2017,Family Offense,64128,647,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
170086384_146,10/06/2017,False Information,64127,146,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0
170086384_392,10/06/2017,Non Aggravated Assault,64127,392,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0
170086386_315,10/06/2017,DUI,64108,315,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
170086392_392,10/06/2017,Non Aggravated Assault,64106,392,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1.0
170086395_609,10/06/2017,Possession of Drug E,64109,609,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
170086400_637,10/06/2017,Non Aggravated Assault - Domestic,64132,637,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0
170086442_637,10/06/2017,Non Aggravated Assault - Domestic,64130,637,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0,0.0
170086497_392,10/06/2017,Non Aggravated Assault,64114,392,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0
170086518_603,10/06/2017,Stealing Shoplifting,64164,603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
170086525_907,10/06/2017,Resisting an Officer,64128,907,0,0,2,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0
